from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
639,639,4,0,13999689,14000218
639,639,4,0,13999690,14000211
639,639,4,0,13999691,14000200
639,639,4,0,13999692,14000261
639,639,4,0,13999693,14000287
639,639,4,0,13999694,14000251
639,639,4,0,13999695,14000245
639,639,4,0,13999696,14000274
639,639,4,0,13999697,14000262
639,639,4,0,13999698,14000240
639,639,4,0,13999699,14000267
639,639,4,0,13999700,14000216
639,639,4,0,13999701,14000227
639,639,4,0,13999702,14000235
639,639,4,0,13999703,14000236
639,639,4,0,13999704,14000269
639,639,4,0,13999705,14000268
639,639,4,0,13999706,14000215
639,639,4,0,13999707,14000230
639,639,4,0,13999708,14000272
639,639,4,0,13999709,14000254
639,639,4,0,13999710,14000286
639,639,4,0,13999711,14000225
639,639,4,0,13999712,14000241
639,639,4,0,13999713,14000275
639,639,4,0,13999714,14000226
639,639,4,0,13999715,14000242
639,639,4,0,13999716,14000243
639,639,4,0,13999717,14000253
639,639,4,0,13999718,14000244
639,639,4,0,13999719,14000278
639,639,4,0,13999720,14000212
639,639,4,0,13999721,14000222
639,639,4,0,13999722,14000289
6455,4845,0,240,,
6455,4939,0,240,,
6455,5093,0,240,,
6455,5230,0,240,,
6455,5244,0,240,,
6455,5553,0,240,,
6455,5997,0,240,,
6455,6080,0,240,,
6455,6455,0,240,,
6456,10880,0,240,,
6456,10881,0,240,,
6456,11764,0,240,,
6456,11882,0,240,,
6456,5045,0,240,,
6456,5122,0,240,,
6456,5262,0,240,,
6456,5494,0,240,,
6456,5667,0,240,,
6456,5768,0,240,,
6456,5769,0,240,,
6456,5793,0,240,,
6456,5891,0,240,,
6456,6467,0,240,,
6456,8057,0,240,,
6456,8060,0,240,,
6458,10914,0,240,,
6458,5148,0,240,,
6458,5252,0,240,,
6458,5890,0,240,,
6458,7639,0,240,,
6458,8055,0,240,,
6458,8062,0,240,,
6459,11074,0,240,,
6459,5456,0,240,,
6459,5516,0,240,,
6459,6459,0,240,,
646,12168,0,240,,
646,12625,2,300,,
646,12626,2,300,,
646,1907,0,240,,
646,301,2,300,,
646,646,0,240,,
646,744,2,300,,
6464,5585,0,240,,
6464,5601,0,240,,
6466,6175,0,240,,
6466,6194,0,240,,
6466,6466,0,240,,
6467,10880,0,240,,
6467,11764,2,300,,
6467,11882,0,240,,
6467,5045,0,240,,
6467,5122,0,240,,
6467,5262,0,240,,
6467,5494,0,240,,
6467,5667,0,240,,
6467,5768,2,300,,
6467,5769,0,240,,
6467,5793,0,240,,
6467,5891,0,240,,
6467,8057,0,240,,
6467,8060,0,240,,
6469,5776,2,300,,
6470,6006,0,240,,
6470,6068,0,240,,
6470,6470,0,240,,
6470,6479,2,300,,
6472,5336,2,480,,
6472,6472,0,240,,
6475,10199,2,360,,
6475,6475,0,240,,
6475,7102,0,240,,
6478,5285,0,240,,
6478,5410,0,240,,
6478,6113,0,240,,
6479,6006,0,240,,
6479,6068,0,240,,
6480,5762,0,240,,
6480,5776,2,300,,
6483,6483,0,240,,
6483,6578,2,360,,
6489,6820,0,240,,
650,12891,0,240,,
650,797,0,240,,
6504,6548,2,300,,
6508,12579,2,300,,
6508,6508,0,240,,
6508,6545,2,300,,
6508,6888,2,300,,
6510,10522,2,300,,
6512,6512,0,240,,
6532,6949,2,300,,
6532,7001,0,240,,
6534,12312,2,300,,
6534,6534,0,240,,
6535,2098,2,300,,
6535,6682,2,360,,
6541,6512,2,300,,
6545,6888,2,300,,
655,1316,0,240,,
655,1347,0,240,,
6563,6820,0,240,,
6563,6858,2,300,,
6566,11208,0,240,,
6566,6486,0,240,,
6566,6802,0,240,,
6572,9634,0,240,,
6578,6482,0,240,,
6578,6578,0,240,,
6587,6808,0,240,,
6587,6908,2,300,,
659,1079,0,240,,
659,1130,0,240,,
659,12667,2,300,,
659,709,0,240,,
6590,9564,0,240,,
6590,9580,0,240,,
6603,6634,2,300,,
6603,6684,2,300,,
6605,6608,2,360,,
6610,6610,0,240,,
6610,6753,2,360,,
663,11009,0,240,,
663,11015,0,240,,
6630,11293,2,360,,
6630,11388,2,360,,
6630,11471,2,360,,
6630,6630,0,240,,
6646,9564,0,240,,
6646,9580,0,240,,
6648,6808,0,240,,
6648,6908,0,240,,
665,1198,0,240,,
665,666,0,240,,
666,1198,0,240,,
666,665,0,240,,
666,666,0,240,,
666,704,0,240,,
6661,11932,0,240,,
6661,6781,0,240,,
6675,9570,0,240,,
6675,9574,0,240,,
668,11623,0,240,,
668,669,0,240,,
6682,10426,2,300,,
6682,2098,2,420,,
6682,6682,0,240,,
6682,8380,2,360,,
669,11623,0,240,,
669,668,0,240,,
669,701,0,240,,
6691,9570,0,240,,
6691,9574,0,240,,
6700,6667,2,360,,
6700,6739,2,300,,
6703,8326,0,240,,
6704,6768,2,420,,
6704,6781,2,480,,
6706,8282,2,300,,
6725,6921,0,240,,
6725,6942,0,240,,
6727,5216,0,240,,
6727,6727,0,240,,
6727,6736,0,240,,
6727,7468,0,240,,
6727,7469,2,120,,
6727,7591,2,120,,
6727,7635,0,240,,
6728,5218,0,240,,
6730,12205,2,360,,
6730,12546,2,300,,
6733,6731,2,360,,
6733,6733,0,240,,
6734,12205,2,300,,
6734,12546,2,300,,
6734,6730,2,360,,
6734,6734,0,240,,
6736,5216,2,120,,
6736,6727,0,240,,
6736,7468,0,240,,
6736,7469,2,120,,
6736,7591,2,120,,
6736,7635,0,240,,
6738,5218,0,240,,
6738,6738,0,240,,
6741,6921,0,240,,
6741,6942,0,240,,
675,675,0,240,,
6753,11243,0,240,,
6753,11247,2,300,,
6753,11707,0,240,,
6753,12716,0,240,,
6753,6753,0,240,,
6765,6915,0,240,,
6766,6766,0,240,,
6766,6783,0,240,,
6777,6777,0,240,,
6778,6778,0,240,,
678,678,4,0,14003601,14317105
678,955,2,300,,
6781,11932,0,240,,
6781,6661,0,240,,
6781,6781,0,240,,
6781,8283,2,480,,
6781,8483,2,480,,
6805,9560,0,240,,
6808,6587,0,240,,
6808,6648,0,240,,
6820,6489,0,240,,
6820,6563,0,240,,
6823,9562,0,240,,
6823,9582,0,240,,
6838,6884,2,300,,
6838,6892,2,300,,
6840,10519,2,300,,
6840,6608,2,420,,
6840,6841,2,300,,
6858,6489,0,240,,
6858,6563,0,240,,
6868,6868,0,240,,
6874,9567,0,240,,
6884,6838,0,240,,
6884,6843,2,300,,
6888,6545,2,300,,
689,690,0,240,,
689,728,0,240,,
6892,6843,2,300,,
690,689,0,240,,
690,898,0,240,,
6901,9567,2,900,,
6901,9577,2,600,,
6908,6587,0,240,,
6908,6648,0,240,,
6919,6919,0,240,,
6919,6944,0,240,,
6921,6725,0,240,,
6921,6741,0,240,,
694,722,2,300,,
6942,6725,0,240,,
6942,6741,0,240,,
6949,2101,0,240,,
695,12556,2,300,,
695,1572,0,240,,
695,8045,0,240,,
695,8072,0,240,,
6951,6951,0,240,,
6951,6999,0,240,,
6951,8385,0,240,,
6958,1334,2,480,,
6958,6958,0,240,,
6958,6992,0,240,,
696,1283,0,240,,
696,232,2,300,,
696,2738,2,360,,
696,524,0,240,,
696,942,2,360,,
6969,6987,2,360,,
6969,9849,2,420,,
6971,6971,0,240,,
6987,9849,2,360,,
6988,6962,0,240,,
6988,6988,0,240,,
6991,6959,0,240,,
6991,6991,0,240,,
6991,7046,0,240,,
6992,1334,2,480,,
6994,6994,0,240,,
7001,2101,0,240,,
7001,6532,0,240,,
701,11623,0,240,,
701,669,0,240,,
702,12982,0,240,,
702,1538,0,240,,
702,667,0,240,,
702,702,0,240,,
7023,8823,0,240,,
7025,12873,2,360,,
7025,1329,2,360,,
7025,2160,0,240,,
7025,2227,2,300,,
7029,7029,0,240,,
704,1198,0,240,,
704,666,0,240,,
7050,7050,4,0,14043403,14043385
7050,7050,4,0,14043404,14043386
7050,7050,4,0,14043405,14043387
7050,7050,4,0,14043406,14043390
7050,7050,4,0,14043407,14043372
7050,7050,4,0,14043408,14043394
7050,7050,4,0,14043409,14043396
7050,7050,4,0,14043410,14043395
7050,7050,4,0,14043411,14043397
7050,7050,4,0,14043412,14043370
7050,7050,4,0,14043413,14043392
7050,7050,4,0,14043414,14043368
7050,7050,4,0,14043415,14043369
7050,7050,4,0,14043416,14043398
7050,7050,4,0,14043417,14043399
7050,7050,4,0,14043418,14043371
7050,7050,4,0,14043419,14043367
7050,7050,4,0,14043420,14043373
7050,7050,4,0,14043421,14043374
7050,7050,4,0,14043422,14043375
7050,7050,4,0,14043423,14043376
7050,7050,4,0,14043424,14043377
7050,7050,4,0,14043425,14043384
7050,7050,4,0,14043426,14043388
7050,7050,4,0,14043427,14043378
7050,7050,4,0,14043428,14043379
7050,7050,4,0,14043429,14043380
7050,7050,4,0,14043430,14043381
7050,7050,4,0,14043431,14043382
7050,7050,4,0,14043432,14043389
7050,7050,4,0,14043433,14043391
7050,7050,4,0,14043434,14043393
7050,7050,4,0,14043435,14043383
7050,7050,4,0,14043436,14043400
7050,7050,4,0,14043437,14043401
7050,7050,4,0,14043438,14043402
7050,7050,4,0,14043460,14043440
7050,7050,4,0,14043461,14043439
7050,7050,4,0,14043462,14043441
7050,7050,4,0,14043463,14043442
7050,7050,4,0,14043464,14043443
7050,7050,4,0,14043465,14043444
7050,7050,4,0,14043466,14043445
7050,7050,4,0,14043467,14043446
7050,7050,4,0,14043468,14043447
7050,7050,4,0,14043469,14043448
7050,7050,4,0,14043470,14043449
7050,7050,4,0,14043471,14043450
7050,7050,4,0,14043472,14043451
7050,7050,4,0,14043473,14043452
7050,7050,4,0,14043474,14043453
7050,7050,4,0,14043475,14043454
7050,7050,4,0,14043476,14043455
7050,7050,4,0,14043477,14043456
7050,7050,4,0,14043478,14043457
7050,7050,4,0,14043479,14043458
7050,7050,4,0,14043480,14043459
706,11009,0,240,,
706,11015,0,240,,
7070,7070,0,240,,
7081,7177,2,300,,
7086,7086,0,240,,
7086,7172,0,240,,
709,1254,0,240,,
709,659,0,240,,
7091,7092,2,360,,
7093,7093,0,240,,
7095,7166,0,240,,
7095,7207,0,240,,
7095,7214,0,240,,
7095,7259,0,240,,
7096,7096,0,240,,
7100,7100,0,240,,
7100,9492,2,300,,
7102,6475,0,240,,
7106,7106,0,240,,
7106,7108,0,240,,
7106,7140,2,300,,
7108,12437,2,300,,
7108,7106,2,300,,
7125,7123,0,240,,
713,1316,0,240,,
713,1347,0,240,,
7140,12437,0,240,,
7140,7106,2,300,,
7145,10629,2,360,,
7150,5345,2,300,,
7154,8952,2,360,,
7155,7155,0,240,,
7166,5352,0,240,,
7166,7095,0,240,,
7166,7166,0,240,,
7166,7207,0,240,,
7166,7214,0,240,,
7166,7259,0,240,,
7169,5345,2,300,,
717,12891,0,240,,
7171,7171,0,240,,
7173,7173,0,240,,
718,12891,2,300,,
718,650,0,240,,
718,718,0,240,,
718,797,0,240,,
7192,7192,4,0,14046168,14046159
7192,7192,4,0,14046169,14046160
7192,7192,4,0,14046170,14046161
7192,7192,4,0,14046171,14046163
7192,7192,4,0,14046172,14046164
7192,7192,4,0,14046173,14046152
7192,7192,4,0,14046174,14046167
7192,7192,4,0,14046175,14046153
7192,7192,4,0,14046176,14046154
7192,7192,4,0,14046177,14046155
7192,7192,4,0,14046178,14046156
7192,7192,4,0,14046179,14046157
7192,7192,4,0,14046180,14046158
7192,7192,4,0,14046181,14046165
7192,7192,4,0,14046182,14046162
7192,7192,4,0,14046197,14046196
7192,7192,4,0,14046198,14046183
7192,7192,4,0,14046199,14046184
7192,7192,4,0,14046200,14046185
7192,7192,4,0,14046201,14046186
7192,7192,4,0,14046202,14046187
7192,7192,4,0,14046203,14046190
7192,7192,4,0,14046204,14046191
7192,7192,4,0,14046205,14046192
7192,7192,4,0,14046206,14046193
7192,7192,4,0,14046207,14046194
7192,7192,4,0,14046208,14046189
7192,7192,4,0,14046209,14046195
7192,7192,4,0,14315048,14315028
7192,7192,4,0,14315049,14315030
7192,7192,4,0,14315050,14315032
7192,7192,4,0,14315051,14315033
7192,7192,4,0,14315052,14315034
7192,7192,4,0,14315053,14315035
7192,7192,4,0,14315054,14315036
7192,7192,4,0,14315055,14315037
7192,7192,4,0,14315056,14315038
7192,7192,4,0,14315057,14315039
7192,7192,4,0,14315058,14315040
7192,7192,4,0,14315059,14315041
7192,7192,4,0,14315060,14315042
7192,7192,4,0,14315061,14315043
7192,7192,4,0,14315062,14315044
7192,7192,4,0,14315063,14315045
7192,7192,4,0,14315064,14315046
7192,7192,4,0,14315065,14315047
7198,7188,0,240,,
7198,7198,0,240,,
7199,7187,2,360,,
7207,12173,2,300,,
7207,5352,0,240,,
7207,7095,0,240,,
7207,7166,0,240,,
7207,7214,0,240,,
7207,7259,0,240,,
7214,12173,0,240,,
7214,5352,0,240,,
7214,7095,0,240,,
7214,7166,0,240,,
7214,7207,0,240,,
7214,7214,0,240,,
7214,7259,0,240,,
7217,7217,4,0,14045900,14045824
7217,7217,4,0,14045901,14045819
7217,7217,4,0,14045902,14045820
7217,7217,4,0,14045903,14045821
7217,7217,4,0,14045904,14045822
7217,7217,4,0,14045905,14045823
7217,7217,4,0,14045906,14045825
7217,7217,4,0,14045907,14045826
7217,7217,4,0,14045908,14045827
7217,7217,4,0,14045909,14045828
7217,7217,4,0,14045910,14045829
7217,7217,4,0,14045911,14045830
7217,7217,4,0,14045912,14045831
7217,7217,4,0,14045913,14045832
7217,7217,4,0,14045914,14045833
7217,7217,4,0,14045915,14045834
7217,7217,4,0,14045916,14045835
7217,7217,4,0,14045933,14045864
7217,7217,4,0,14045934,14045863
7217,7217,4,0,14045935,14045862
7217,7217,4,0,14045936,14045861
7217,7217,4,0,14045937,14045860
7217,7217,4,0,14045938,14045859
7217,7217,4,0,14045939,14045858
7217,7217,4,0,14045940,14045857
7217,7217,4,0,14045941,14045856
7217,7217,4,0,14045942,14045855
7217,7217,4,0,14045943,14045854
7217,7217,4,0,14045944,14045853
7217,7217,4,0,14045945,14045852
7217,7217,4,0,14045946,14045851
7217,7217,4,0,14045947,14045850
7217,7217,4,0,14314925,14314907
7217,7217,4,0,14314926,14314908
7217,7217,4,0,14314927,14314909
7217,7217,4,0,14314928,14314910
7217,7217,4,0,14314929,14314911
7217,7217,4,0,14314930,14314912
7217,7217,4,0,14314931,14314913
7217,7217,4,0,14314932,14314914
7217,7217,4,0,14314933,14314915
7217,7217,4,0,14314934,14314916
7217,7217,4,0,14314935,14314917
7217,7217,4,0,14314936,14314918
7217,7217,4,0,14314937,14314919
7217,7217,4,0,14314938,14314920
7217,7217,4,0,14314939,14314921
7217,7217,4,0,14314940,14314922
7217,7217,4,0,14314941,14314923
7217,7217,4,0,14314942,14314924
7223,8960,2,360,,
7259,12173,0,240,,
7259,5352,0,240,,
7259,7095,0,240,,
7259,7166,0,240,,
7259,7207,0,240,,
7259,7214,0,240,,
7259,7259,0,240,,
728,689,0,240,,
728,898,0,240,,
7281,7281,0,240,,
7302,7302,0,240,,
7306,7306,0,240,,
7328,7261,2,300,,
7347,12188,2,300,,
7357,8960,2,300,,
737,442,2,600,,
737,678,0,240,,
737,742,2,300,,
738,441,2,600,,
7384,7384,0,240,,
74,11563,2,300,,
74,75,0,240,,
74,98,0,240,,
7416,8922,2,300,,
742,737,2,300,,
742,955,0,240,,
7429,7495,0,240,,
744,12168,2,300,,
744,12625,2,300,,
744,12626,2,300,,
744,1907,0,240,,
744,301,0,240,,
744,646,0,240,,
744,744,0,240,,
7444,7444,0,240,,
7444,7503,0,240,,
7444,7562,0,240,,
7445,7445,0,240,,
7446,7493,0,240,,
7446,7501,0,240,,
7446,7533,0,240,,
7449,7450,2,120,,
7449,7555,0,240,,
745,12027,0,240,,
7450,7450,0,240,,
7450,7489,0,240,,
7460,7460,0,240,,
7464,7475,2,360,,
7464,7576,0,240,,
7468,5216,0,240,,
7468,6727,0,240,,
7468,6736,0,240,,
7468,7468,0,240,,
7468,7469,0,240,,
7468,7591,0,240,,
7468,7635,0,240,,
7469,5216,2,120,,
7469,6736,2,120,,
7469,7591,2,120,,
7469,7635,0,240,,
7478,7461,2,360,,
7478,7478,0,240,,
7489,7489,0,240,,
7493,7446,0,240,,
7493,7493,0,240,,
7493,7533,0,240,,
75,11427,2,480,,
75,11542,2,420,,
75,48,0,240,,
75,74,0,240,,
7501,7493,0,240,,
7501,7501,0,240,,
7503,7503,0,240,,
7516,7516,4,0,14046827,14046817
7516,7516,4,0,14046828,14046818
7516,7516,4,0,14046829,14046826
7516,7516,4,0,14046830,14046825
7516,7516,4,0,14046831,14046821
7516,7516,4,0,14046832,14046822
7516,7516,4,0,14046833,14046824
7516,7516,4,0,14046834,14046819
7516,7516,4,0,14046835,14046823
7516,7516,4,0,14046836,14046820
7516,7516,4,0,14046837,14046814
7516,7516,4,0,14046838,14046815
7516,7516,4,0,14046839,14046816
7516,7516,4,0,14046995,14046992
7516,7516,4,0,14046996,14046993
7516,7516,4,0,14046997,14046994
7516,7516,4,0,14046998,14046984
7516,7516,4,0,14046999,14046985
7516,7516,4,0,14047000,14046986
7516,7516,4,0,14047001,14046988
7516,7516,4,0,14047002,14046991
7516,7516,4,0,14047003,14046982
7516,7516,4,0,14047004,14046983
7516,7516,4,0,14047005,14046987
7516,7516,4,0,14047006,14046989
7516,7516,4,0,14047007,14046990
7516,7516,4,0,14047020,14047019
7516,7516,4,0,14047021,14047008
7516,7516,4,0,14047022,14047010
7516,7516,4,0,14047023,14047012
7516,7516,4,0,14047024,14047013
7516,7516,4,0,14047025,14047011
7516,7516,4,0,14047026,14047014
7516,7516,4,0,14047027,14047015
7516,7516,4,0,14047028,14047016
7516,7516,4,0,14047029,14047017
7516,7516,4,0,14047030,14047018
7516,7516,4,0,14047031,14047009
7516,7516,4,0,14047043,14047036
7516,7516,4,0,14047044,14047040
7516,7516,4,0,14047045,14047041
7516,7516,4,0,14047046,14047042
7516,7516,4,0,14047047,14047037
7516,7516,4,0,14047048,14047033
7516,7516,4,0,14047049,14047035
7516,7516,4,0,14047050,14047032
7516,7516,4,0,14047051,14047034
7516,7516,4,0,14047052,14047038
7516,7516,4,0,14047053,14047039
7525,11206,0,240,,
7525,7525,0,240,,
7525,7563,0,240,,
7544,7544,4,0,14046852,14046847
7544,7544,4,0,14046853,14046842
7544,7544,4,0,14046854,14046843
7544,7544,4,0,14046855,14046840
7544,7544,4,0,14046856,14046841
7544,7544,4,0,14046857,14046844
7544,7544,4,0,14046858,14046845
7544,7544,4,0,14046859,14046848
7544,7544,4,0,14046860,14046849
7544,7544,4,0,14046861,14046850
7544,7544,4,0,14046862,14046851
7544,7544,4,0,14046863,14046846
7572,7572,4,0,14046869,14046865
7572,7572,4,0,14046870,14046866
7572,7572,4,0,14046871,14046864
7572,7572,4,0,14046872,14046867
7572,7572,4,0,14046873,14046868
7572,7572,4,0,14047077,14047064
7572,7572,4,0,14047078,14047065
7572,7572,4,0,14047079,14047070
7572,7572,4,0,14047080,14047071
7572,7572,4,0,14047081,14047072
7572,7572,4,0,14047082,14047054
7572,7572,4,0,14047083,14047073
7572,7572,4,0,14047084,14047074
7572,7572,4,0,14047085,14047055
7572,7572,4,0,14047086,14047056
7572,7572,4,0,14047087,14047057
7572,7572,4,0,14047088,14047058
7572,7572,4,0,14047089,14047068
7572,7572,4,0,14047090,14047061
7572,7572,4,0,14047091,14047062
7572,7572,4,0,14047092,14047063
7572,7572,4,0,14047093,14047066
7572,7572,4,0,14047094,14047067
7572,7572,4,0,14047095,14047069
7572,7572,4,0,14047096,14047059
7572,7572,4,0,14047097,14047060
7572,7572,4,0,14047098,14047075
7572,7572,4,0,14047099,14047076
7572,7572,4,0,14047121,14047120
7572,7572,4,0,14047122,14047107
7572,7572,4,0,14047123,14047108
7572,7572,4,0,14047124,14047110
7572,7572,4,0,14047125,14047109
7572,7572,4,0,14047126,14047111
7572,7572,4,0,14047127,14047112
7572,7572,4,0,14047128,14047113
7572,7572,4,0,14047129,14047114
7572,7572,4,0,14047130,14047115
7572,7572,4,0,14047131,14047116
7572,7572,4,0,14047132,14047117
7572,7572,4,0,14047133,14047118
7572,7572,4,0,14047134,14047119
7572,7572,4,0,14047135,14047100
7572,7572,4,0,14047136,14047101
7572,7572,4,0,14047137,14047102
7572,7572,4,0,14047138,14047103
7572,7572,4,0,14047139,14047104
7572,7572,4,0,14047140,14047105
7572,7572,4,0,14047141,14047106
7572,7572,4,0,14047158,14047155
7572,7572,4,0,14047159,14047156
7572,7572,4,0,14047160,14047157
7572,7572,4,0,14047161,14047142
7572,7572,4,0,14047162,14047143
7572,7572,4,0,14047163,14047144
7572,7572,4,0,14047164,14047145
7572,7572,4,0,14047165,14047146
7572,7572,4,0,14047166,14047147
7572,7572,4,0,14047167,14047148
7572,7572,4,0,14047168,14047149
7572,7572,4,0,14047169,14047150
7572,7572,4,0,14047170,14047151
7572,7572,4,0,14047171,14047152
7572,7572,4,0,14047172,14047153
7572,7572,4,0,14047173,14047154
7572,7572,4,0,14120795,14120796
7576,7629,0,240,,
758,1980,0,240,,
758,2054,0,240,,
7591,5216,2,120,,
7591,6727,0,240,,
7591,6736,2,120,,
7591,7468,2,120,,
7591,7469,2,120,,
7591,7591,2,120,,
7591,7635,0,240,,
76,12375,2,420,,
76,12681,2,300,,
76,12948,2,480,,
76,1856,2,360,,
76,76,0,240,,
76,8040,2,420,,
76,8535,2,360,,
76,9307,0,240,,
7602,7602,4,0,14046880,14046874
7602,7602,4,0,14046881,14046875
7602,7602,4,0,14046882,14046876
7602,7602,4,0,14046883,14046877
7602,7602,4,0,14046884,14046878
7602,7602,4,0,14046885,14046879
761,12669,2,300,,
761,12672,0,240,,
761,195,2,300,,
761,811,0,240,,
7622,7622,4,0,14047177,14047207
7622,7622,4,0,14047179,14047209
7622,7622,4,0,14047180,14047213
7622,7622,4,0,14047182,14047211
7622,7622,4,0,14047185,14047215
7622,7622,4,0,14047187,14047197
7622,7622,4,0,14047189,14047199
7622,7622,4,0,14047190,14047205
7622,7622,4,0,14047192,14047201
7622,7622,4,0,14047194,14047217
7622,7622,4,0,14047195,14047218
7622,7622,4,0,14047221,14047252
7622,7622,4,0,14047223,14047254
7622,7622,4,0,14047225,14047256
7622,7622,4,0,14047228,14047260
7622,7622,4,0,14047230,14047242
7622,7622,4,0,14047232,14047244
7622,7622,4,0,14047234,14047245
7622,7622,4,0,14047236,14047247
7622,7622,4,0,14047238,14047249
7622,7622,4,0,14047240,14047258
7635,6736,0,240,,
7635,7468,0,240,,
7635,7469,0,240,,
7635,7591,0,240,,
7635,7635,0,240,,
7639,10914,0,240,,
7639,5148,0,240,,
7639,5252,0,240,,
7639,5890,0,240,,
7639,6458,0,240,,
7639,7639,0,240,,
7643,12234,0,240,,
7643,12647,0,240,,
7643,3053,0,240,,
7643,3067,0,240,,
7643,3195,0,240,,
7643,3394,0,240,,
7643,3533,0,240,,
7643,3769,0,240,,
7643,3904,0,240,,
7643,3906,0,240,,
7643,3927,0,240,,
7643,8032,2,120,,
7644,12043,2,360,,
7649,7649,0,240,,
7650,11559,2,360,,
7650,7650,0,240,,
7650,7736,2,300,,
7650,8023,0,240,,
7650,8030,0,240,,
7652,7652,0,240,,
7656,10277,2,300,,
7656,7729,2,300,,
7658,12498,0,240,,
7658,7743,0,240,,
7658,7827,0,240,,
7658,8024,2,120,,
7658,8029,2,120,,
7662,7828,2,300,,
7666,10299,2,420,,
7666,10310,2,420,,
767,1018,0,240,,
7672,7714,2,300,,
7672,9652,2,300,,
7680,7680,0,240,,
7685,12444,2,300,,
7685,7685,0,240,,
7685,7703,2,300,,
7699,12921,0,240,,
77,10400,0,240,,
77,11302,2,360,,
77,11438,2,360,,
77,11526,0,240,,
77,11616,0,240,,
77,77,0,240,,
77,96,0,240,,
7703,12444,2,300,,
7703,7685,2,300,,
7707,10345,2,300,,
7719,10299,2,420,,
7719,10310,2,420,,
7727,12498,0,240,,
7727,7743,0,240,,
7727,7827,0,240,,
7727,8024,2,120,,
7727,8029,2,120,,
7732,11976,0,240,,
7732,7654,2,300,,
7732,7732,0,240,,
7736,8023,0,240,,
7736,8030,0,240,,
7737,7737,0,240,,
774,1977,0,240,,
774,2058,0,240,,
774,774,0,240,,
774,863,0,240,,
7742,3056,2,360,,
7742,3872,2,420,,
7743,12498,0,240,,
7743,7658,0,240,,
7743,7727,0,240,,
7743,7827,0,240,,
7743,8024,2,120,,
7743,8029,2,120,,
7745,12639,2,300,,
7768,12580,0,240,,
7768,7768,0,240,,
7768,7777,0,240,,
7768,8025,2,120,,
7768,8028,2,120,,
7771,7680,2,300,,
7777,8028,2,120,,
779,779,0,240,,
779,857,0,240,,
78,11438,2,360,,
78,35,2,360,,
78,77,0,240,,
78,78,0,240,,
78,8019,2,480,,
78,8035,2,540,,
78,938,2,360,,
78,95,0,240,,
7804,12639,2,300,,
782,10619,0,240,,
782,10620,2,300,,
7827,12498,0,240,,
7827,7658,0,240,,
7827,7727,0,240,,
7827,7743,0,240,,
7827,8024,2,120,,
7827,8029,2,120,,
785,1147,2,360,,
7851,12470,0,240,,
7851,7851,0,240,,
7851,7857,0,240,,
7861,12444,2,300,,
7864,11439,2,300,,
7865,12481,2,360,,
789,1533,0,240,,
789,1580,0,240,,
7926,7926,4,0,14049081,14049089
7926,7926,4,0,14049082,14049092
7926,7926,4,0,14049083,14049090
7926,7926,4,0,14049084,14049093
7926,7926,4,0,14049085,14049094
7926,7926,4,0,14049086,14049095
7926,7926,4,0,14049087,14049088
7926,7926,4,0,14049096,14049106
7926,7926,4,0,14049097,14049107
7926,7926,4,0,14049098,14049103
7926,7926,4,0,14049099,14049102
7926,7926,4,0,14049100,14049104
7926,7926,4,0,14049101,14049105
793,11010,0,240,,
793,11022,0,240,,
7956,7956,0,240,,
797,12134,0,240,,
797,12668,2,300,,
797,650,0,240,,
797,718,0,240,,
7979,7979,4,0,14049055,14049063
7979,7979,4,0,14049056,14049064
7979,7979,4,0,14049057,14049068
7979,7979,4,0,14049058,14049065
7979,7979,4,0,14049059,14049066
7979,7979,4,0,14049060,14049062
7979,7979,4,0,14049061,14049067
7979,7979,4,0,14049069,14049075
7979,7979,4,0,14049070,14049076
7979,7979,4,0,14049071,14049077
7979,7979,4,0,14049072,14049078
7979,7979,4,0,14049073,14049079
7979,7979,4,0,14049074,14049080
80,81,2,360,,
801,1992,0,240,,
801,2044,0,240,,
8020,11941,2,120,,
8020,11942,2,120,,
8020,11943,0,240,,
8020,12020,2,120,,
8020,12022,2,120,,
8020,12230,0,240,,
8020,12231,0,240,,
8020,12332,2,120,,
8021,11229,2,120,,
8021,12235,0,240,,
8021,12647,2,120,,
8021,3053,2,60,,
8021,3067,2,120,,
8021,3195,2,120,,
8021,3204,0,240,,
8021,3334,2,120,,
8021,3394,2,120,,
8021,3533,0,240,,
8021,3769,2,120,,
8021,3904,2,120,,
8021,3906,2,120,,
8021,3927,2,120,,
8021,7643,2,120,,
8022,3385,2,120,,
8022,3478,2,120,,
8022,3806,2,120,,
8022,3822,2,120,,
8023,11559,2,120,,
8023,7650,0,240,,
8024,12498,2,120,,
8024,7658,2,120,,
8024,7727,2,120,,
8024,7743,2,60,,
8024,7827,0,240,,
8025,12580,2,120,,
8025,7768,2,120,,
8025,7777,2,120,,
8028,12580,2,120,,
8028,7768,2,120,,
8028,7777,2,120,,
8029,12498,2,120,,
8029,7658,2,120,,
8029,7727,2,120,,
8029,7743,2,120,,
8029,7827,0,240,,
8030,11559,2,120,,
8030,7650,0,240,,
8030,7736,2,120,,
8031,3385,2,120,,
8031,3478,2,120,,
8031,3728,2,600,,
8031,3779,2,120,,
8031,3806,2,120,,
8031,3816,2,120,,
8031,3822,2,120,,
8032,11229,2,120,,
8032,12234,0,240,,
8032,12235,0,240,,
8032,12647,2,120,,
8032,3053,2,60,,
